timestamp_ms,timestamp_iso,active_provider,on_fallback,coverage_pct,area_sqm,active_robots,accuracy,latency_ms,reliability,freshness_ms,degraded
1775132011519,2026-04-02T14:13:31+02:00,idt1a,0,0,0,2,0.95,1,0.97,0,0
1775132014517,2026-04-02T14:13:34+02:00,idt1a,0,0,0,2,0.95,12,0.97,0,0
1775132017518,2026-04-02T14:13:37+02:00,idt1a,0,0,0,2,0.95,12,0.97,0,0
1775132020519,2026-04-02T14:13:40+02:00,idt1a,0,0,0,2,0.95,12,0.97,0,0
1775132023518,2026-04-02T14:13:43+02:00,idt1a,0,0,0,2,0.95,12,0.97,0,0
1775132026517,2026-04-02T14:13:46+02:00,idt1a,0,0,0,2,0.95,12,0.97,0,0
1775132029520,2026-04-02T14:13:49+02:00,idt1a,0,0,0,2,0.95,12,0.97,0,0
1775132032518,2026-04-02T14:13:52+02:00,idt1a,0,0,0,2,0.95,12,0.97,0,0
1775132035517,2026-04-02T14:13:55+02:00,idt1a,0,0,0,2,0.95,12,0.97,0,0
1775132038518,2026-04-02T14:13:58+02:00,idt1a,0,0,0,2,0.95,12,0.97,0,0
1775132041519,2026-04-02T14:14:01+02:00,idt1a,0,0,0,2,0.95,12,0.97,0,0
1775132044519,2026-04-02T14:14:04+02:00,idt1a,0,0,0,2,0.95,12,0.97,0,0
1775132047518,2026-04-02T14:14:07+02:00,idt1a,0,0,0,2,0.95,1,0.97,0,0
1775132050519,2026-04-02T14:14:10+02:00,idt1a,0,0,0,2,0.95,1,0.97,0,0
1775132053520,2026-04-02T14:14:13+02:00,idt1a,0,0,0,2,0.95,12,0.97,0,0
1775132056518,2026-04-02T14:14:16+02:00,idt1a,0,0,0,2,0.95,12,0.97,0,0
1775132059518,2026-04-02T14:14:19+02:00,idt1a,0,0,0,2,0.95,1,0.97,0,0
1775132062518,2026-04-02T14:14:22+02:00,idt1a,0,0,0,2,0.95,12,0.97,0,0
1775132065520,2026-04-02T14:14:25+02:00,idt1a,0,0,0,2,0.95,12,0.97,0,0
1775132068519,2026-04-02T14:14:28+02:00,idt1a,0,0,0,2,0.95,1,0.97,0,0
1775132071518,2026-04-02T14:14:31+02:00,idt1a,0,0,0,2,0.95,12,0.97,0,0
1775132074518,2026-04-02T14:14:34+02:00,idt1a,0,0,0,2,0.95,12,0.97,0,0
1775132077520,2026-04-02T14:14:37+02:00,idt1a,0,0,0,2,0.95,1,0.97,0,0
1775132080519,2026-04-02T14:14:40+02:00,idt1a,0,0,0,2,0.95,1,0.97,0,0
1775132083518,2026-04-02T14:14:43+02:00,idt1a,0,0,0,2,0.95,1,0.97,0,0
1775132086519,2026-04-02T14:14:46+02:00,idt1a,0,0,0,2,0.95,1,0.97,0,0
1775132089524,2026-04-02T14:14:49+02:00,idt1a,0,0,0,2,0.95,12,0.97,0,0
1775132092519,2026-04-02T14:14:52+02:00,idt1a,0,0,0,2,0.95,12,0.97,0,0
1775132095518,2026-04-02T14:14:55+02:00,idt1a,0,0,0,2,0.95,12,0.97,0,0
1775132098518,2026-04-02T14:14:58+02:00,idt1a,0,0,0,2,0.95,12,0.97,0,0
1775132101520,2026-04-02T14:15:01+02:00,idt1a,0,0,0,2,0.95,12,0.97,0,0
1775132104519,2026-04-02T14:15:04+02:00,idt1a,0,0,0,2,0.95,12,0.97,0,0
1775132107518,2026-04-02T14:15:07+02:00,idt1a,0,0,0,2,0.95,1,0.97,0,0
1775132110518,2026-04-02T14:15:10+02:00,idt1a,0,0,0,2,0.95,12,0.97,0,0
1775132113520,2026-04-02T14:15:13+02:00,idt1a,0,0,0,2,0.95,1,0.97,0,0
1775132116519,2026-04-02T14:15:16+02:00,idt1a,0,0,0,2,0.95,12,0.97,0,0
1775132119518,2026-04-02T14:15:19+02:00,idt1a,0,0,0,2,0.95,12,0.97,0,0
1775132122519,2026-04-02T14:15:22+02:00,idt1a,0,0,0,2,0.95,12,0.97,0,0
1775132125520,2026-04-02T14:15:25+02:00,idt1a,0,0,0,2,0.95,1,0.97,0,0
1775132128519,2026-04-02T14:15:28+02:00,idt1a,0,0,0,2,0.95,12,0.97,0,0
1775132131518,2026-04-02T14:15:31+02:00,idt1a,0,0,0,2,0.95,12,0.97,0,0
1775132134518,2026-04-02T14:15:34+02:00,idt1a,0,0,0,2,0.95,12,0.97,0,0
1775132137519,2026-04-02T14:15:37+02:00,idt1a,0,0,0,2,0.95,1,0.97,0,0
1775132140520,2026-04-02T14:15:40+02:00,idt1a,0,0,0,2,0.95,1,0.97,0,0
1775132143518,2026-04-02T14:15:43+02:00,idt1a,0,0,0,2,0.95,1,0.97,0,0
1775132146518,2026-04-02T14:15:46+02:00,idt1a,0,0,0,2,0.95,12,0.97,0,0
1775132149520,2026-04-02T14:15:49+02:00,idt1a,0,0,0,2,0.95,12,0.97,0,0
1775132152520,2026-04-02T14:15:52+02:00,idt1a,0,0,0,2,0.95,12,0.97,0,0
1775132155518,2026-04-02T14:15:55+02:00,idt1a,0,0,0,2,0.95,1,0.97,0,0
1775132158517,2026-04-02T14:15:58+02:00,idt1a,0,0,0,2,0.95,12,0.97,0,0
1775132161520,2026-04-02T14:16:01+02:00,idt1a,0,0,0,2,0.95,12,0.97,0,0
1775132164519,2026-04-02T14:16:04+02:00,idt1a,0,0,0,2,0.95,12,0.97,0,0
1775132167518,2026-04-02T14:16:07+02:00,idt1a,0,0,0,2,0.95,12,0.97,0,0
1775132170518,2026-04-02T14:16:10+02:00,idt1a,0,0,0,2,0.95,1,0.97,0,0
1775132173520,2026-04-02T14:16:13+02:00,idt1a,0,0,0,2,0.95,12,0.97,0,0
1775132176518,2026-04-02T14:16:16+02:00,idt1a,0,0,0,2,0.95,12,0.97,0,0
1775132179518,2026-04-02T14:16:19+02:00,idt1a,0,0,0,2,0.95,1,0.97,0,0
1775132182518,2026-04-02T14:16:22+02:00,idt1a,0,0,0,2,0.95,12,0.97,0,0
1775132185520,2026-04-02T14:16:25+02:00,idt1a,0,0,0,2,0.95,12,0.97,0,0
1775132188520,2026-04-02T14:16:28+02:00,idt1a,0,0,0,2,0.95,1,0.97,0,0
1775132191518,2026-04-02T14:16:31+02:00,idt1a,0,0,0,2,0.95,12,0.97,0,0
1775132194518,2026-04-02T14:16:34+02:00,idt1a,0,0,0,2,0.95,12,0.97,0,0
1775132197520,2026-04-02T14:16:37+02:00,idt1a,0,0,0,2,0.95,12,0.97,0,0
1775132200519,2026-04-02T14:16:40+02:00,idt1a,0,0,0,2,0.95,1,0.97,0,0
1775132203518,2026-04-02T14:16:43+02:00,idt1a,0,0,0,2,0.95,12,0.97,0,0
1775132206518,2026-04-02T14:16:46+02:00,idt1a,0,0,0,2,0.95,12,0.97,0,0
1775132209520,2026-04-02T14:16:49+02:00,idt1a,0,0,0,2,0.95,12,0.97,0,0
1775132212519,2026-04-02T14:16:52+02:00,idt1a,0,0,0,2,0.95,1,0.97,0,0
1775132215519,2026-04-02T14:16:55+02:00,idt1a,0,0,0,2,0.95,1,0.97,0,0
1775132218518,2026-04-02T14:16:58+02:00,idt1a,0,0,0,2,0.95,1,0.97,0,0
1775132221520,2026-04-02T14:17:01+02:00,idt1a,0,0,0,2,0.95,12,0.97,0,0
1775132224518,2026-04-02T14:17:04+02:00,idt1a,0,0,0,2,0.95,12,0.97,0,0
1775132227519,2026-04-02T14:17:07+02:00,idt1a,0,0,0,2,0.95,1,0.97,0,0
1775132230518,2026-04-02T14:17:10+02:00,idt1a,0,0,0,2,0.95,12,0.97,0,0
1775132233519,2026-04-02T14:17:13+02:00,idt1a,0,0,0,2,0.95,12,0.97,0,0
1775132236519,2026-04-02T14:17:16+02:00,idt1a,0,0,0,2,0.95,1,0.97,0,0
1775132239518,2026-04-02T14:17:19+02:00,idt1a,0,0,0,2,0.95,12,0.97,0,0
1775132242518,2026-04-02T14:17:22+02:00,idt1a,0,0,0,2,0.95,1,0.97,0,0
1775132245518,2026-04-02T14:17:25+02:00,idt1a,0,0,0,2,0.95,1,0.97,0,0
1775132248519,2026-04-02T14:17:28+02:00,idt1a,0,0,0,2,0.95,12,0.97,0,0
1775132251519,2026-04-02T14:17:31+02:00,idt1a,0,0,0,2,0.95,1,0.97,0,0
1775132254519,2026-04-02T14:17:34+02:00,idt1a,0,0,0,2,0.95,1,0.97,0,0
1775132257521,2026-04-02T14:17:37+02:00,idt1a,0,0,0,2,0.95,1,0.97,0,0
1775132260518,2026-04-02T14:17:40+02:00,idt1a,0,0,0,2,0.95,12,0.97,0,0
1775132263518,2026-04-02T14:17:43+02:00,idt1a,0,0,0,2,0.95,12,0.97,0,0
1775132266520,2026-04-02T14:17:46+02:00,idt1a,0,0,0,2,0.95,12,0.97,0,0
1775132269520,2026-04-02T14:17:49+02:00,idt1a,0,0,0,2,0.95,12,0.97,0,0
1775132272520,2026-04-02T14:17:52+02:00,idt1a,0,0,0,2,0.95,1,0.97,0,0
1775132275518,2026-04-02T14:17:55+02:00,idt1a,0,0,0,2,0.95,12,0.97,0,0
1775132278518,2026-04-02T14:17:58+02:00,idt1a,0,0,0,2,0.95,12,0.97,0,0
1775132281520,2026-04-02T14:18:01+02:00,idt1a,0,0,0,2,0.95,12,0.97,0,0
1775132284519,2026-04-02T14:18:04+02:00,idt1a,0,0,0,2,0.95,1,0.97,0,0
1775132287518,2026-04-02T14:18:07+02:00,idt1a,0,0,0,2,0.95,1,0.97,0,0
1775132290518,2026-04-02T14:18:10+02:00,idt1a,0,0,0,2,0.95,12,0.97,0,0
1775132293520,2026-04-02T14:18:13+02:00,idt1a,0,0,0,2,0.95,12,0.97,0,0
1775132296519,2026-04-02T14:18:16+02:00,idt1a,0,0,0,2,0.95,1,0.97,0,0
1775132299518,2026-04-02T14:18:19+02:00,idt1a,0,0,0,2,0.95,1,0.97,0,0
1775132302518,2026-04-02T14:18:22+02:00,idt1a,0,0,0,2,0.95,12,0.97,0,0
1775132305520,2026-04-02T14:18:25+02:00,idt1a,0,0,0,2,0.95,1,0.97,0,0
1775132308518,2026-04-02T14:18:28+02:00,idt1a,0,0,0,2,0.95,1,0.97,0,0
1775132311518,2026-04-02T14:18:31+02:00,idt1a,0,0,0,2,0.95,12,0.97,0,0
1775132314518,2026-04-02T14:18:34+02:00,idt1a,0,0,0,2,0.95,12,0.97,0,0
1775132317520,2026-04-02T14:18:37+02:00,idt1a,0,0,0,2,0.95,12,0.97,0,0
1775132320518,2026-04-02T14:18:40+02:00,idt1a,0,0,0,2,0.95,12,0.97,0,0
1775132323517,2026-04-02T14:18:43+02:00,idt1a,0,0,0,2,0.95,12,0.97,0,0
1775132326519,2026-04-02T14:18:46+02:00,idt1a,0,0,0,2,0.95,1,0.97,0,0
1775132329520,2026-04-02T14:18:49+02:00,idt1a,0,0,0,2,0.95,12,0.97,0,0
1775132332519,2026-04-02T14:18:52+02:00,idt1a,0,0,0,2,0.95,12,0.97,0,0
1775132335518,2026-04-02T14:18:55+02:00,idt1a,0,0,0,2,0.95,1,0.97,0,0
1775132338518,2026-04-02T14:18:58+02:00,idt1a,0,0,0,2,0.95,1,0.97,0,0
1775132341520,2026-04-02T14:19:01+02:00,idt1a,0,0,0,2,0.95,12,0.97,0,0
1775132344519,2026-04-02T14:19:04+02:00,idt1a,0,0,0,2,0.95,12,0.97,0,0
1775132347519,2026-04-02T14:19:07+02:00,idt1a,0,0,0,2,0.95,2,0.97,0,0
1775132350518,2026-04-02T14:19:10+02:00,idt1a,0,0,0,2,0.95,12,0.97,0,0
1775132353519,2026-04-02T14:19:13+02:00,idt1a,0,0,0,2,0.95,12,0.97,0,0
1775132356519,2026-04-02T14:19:16+02:00,idt1a,0,0,0,2,0.95,1,0.97,0,0
1775132359518,2026-04-02T14:19:19+02:00,idt1a,0,0,0,2,0.95,1,0.97,0,0
1775132362518,2026-04-02T14:19:22+02:00,idt1a,0,0,0,2,0.95,12,0.97,0,0
1775132365519,2026-04-02T14:19:25+02:00,idt1a,0,0,0,2,0.95,12,0.97,0,0
1775132368521,2026-04-02T14:19:28+02:00,idt1a,0,0,0,2,0.95,1,0.97,0,0
1775132371517,2026-04-02T14:19:31+02:00,idt1a,0,0,0,2,0.95,12,0.97,0,0
1775132374521,2026-04-02T14:19:34+02:00,idt1a,0,0,0,2,0.95,1,0.97,0,0
1775132377521,2026-04-02T14:19:37+02:00,idt1a,0,0,0,2,0.95,1,0.97,0,0
1775132380518,2026-04-02T14:19:40+02:00,idt1a,0,0,0,2,0.95,12,0.97,0,0
1775132383518,2026-04-02T14:19:43+02:00,idt1a,0,0,0,2,0.95,1,0.97,0,0
1775132386517,2026-04-02T14:19:46+02:00,idt1a,0,0,0,2,0.95,12,0.97,0,0
1775132389520,2026-04-02T14:19:49+02:00,idt1a,0,0,0,2,0.95,12,0.97,0,0
1775132392519,2026-04-02T14:19:52+02:00,idt1a,0,0,0,2,0.95,1,0.97,0,0
1775132395519,2026-04-02T14:19:55+02:00,idt1a,0,0,0,2,0.95,1,0.97,0,0
1775132398518,2026-04-02T14:19:58+02:00,idt1a,0,0,0,2,0.95,12,0.97,0,0
1775132401520,2026-04-02T14:20:01+02:00,idt1a,0,0,0,2,0.95,12,0.97,0,0
1775132404518,2026-04-02T14:20:04+02:00,idt1a,0,0,0,2,0.95,12,0.97,0,0
1775132407518,2026-04-02T14:20:07+02:00,idt1a,0,0,0,2,0.95,1,0.97,0,0
1775132410518,2026-04-02T14:20:10+02:00,idt1a,0,0,0,2,0.95,12,0.97,0,0
1775132413520,2026-04-02T14:20:13+02:00,idt1a,0,0,0,2,0.95,12,0.97,0,0
1775132416517,2026-04-02T14:20:16+02:00,idt1a,0,0,0,2,0.95,12,0.97,0,0
1775132419517,2026-04-02T14:20:19+02:00,idt1a,0,0,0,2,0.95,12,0.97,0,0
1775132422518,2026-04-02T14:20:22+02:00,idt1a,0,0,0,2,0.95,12,0.97,0,0
1775132425520,2026-04-02T14:20:25+02:00,idt1a,0,0,0,2,0.95,12,0.97,0,0
1775132428519,2026-04-02T14:20:28+02:00,idt1a,0,0,0,2,0.95,12,0.97,0,0
1775132431519,2026-04-02T14:20:31+02:00,idt1a,0,0,0,2,0.95,1,0.97,0,0
1775132434519,2026-04-02T14:20:34+02:00,idt1a,0,0,0,2,0.95,1,0.97,0,0
1775132437519,2026-04-02T14:20:37+02:00,idt1a,0,0,0,2,0.95,1,0.97,0,0
1775132440519,2026-04-02T14:20:40+02:00,idt1a,0,0,0,2,0.95,1,0.97,0,0
1775132443519,2026-04-02T14:20:43+02:00,idt1a,0,0,0,2,0.95,1,0.97,0,0
1775132446518,2026-04-02T14:20:46+02:00,idt1a,0,0,0,2,0.95,12,0.97,0,0
1775132449520,2026-04-02T14:20:49+02:00,idt1a,0,0,0,2,0.95,12,0.97,0,0
1775132452519,2026-04-02T14:20:52+02:00,idt1a,0,0,0,2,0.95,12,0.97,0,0
1775132455518,2026-04-02T14:20:55+02:00,idt1a,0,0,0,2,0.95,1,0.97,0,0
1775132458517,2026-04-02T14:20:58+02:00,idt1a,0,0,0,2,0.95,12,0.97,0,0
1775132461520,2026-04-02T14:21:01+02:00,idt1a,0,0,0,2,0.95,1,0.97,0,0
1775132464519,2026-04-02T14:21:04+02:00,idt1a,0,0,0,2,0.95,1,0.97,0,0
1775132467518,2026-04-02T14:21:07+02:00,idt1a,0,0,0,2,0.95,12,0.97,0,0
1775132470518,2026-04-02T14:21:10+02:00,idt1a,0,0,0,2,0.95,12,0.97,0,0
1775132473521,2026-04-02T14:21:13+02:00,idt1a,0,0,0,2,0.95,1,0.97,0,0
1775132476519,2026-04-02T14:21:16+02:00,idt1a,0,0,0,2,0.95,12,0.97,0,0
1775132479519,2026-04-02T14:21:19+02:00,idt1a,0,0,0,2,0.95,1,0.97,0,0
1775132482517,2026-04-02T14:21:22+02:00,idt1a,0,0,0,2,0.95,12,0.97,0,0
1775132485520,2026-04-02T14:21:25+02:00,idt1a,0,0,0,2,0.95,12,0.97,0,0
1775132488519,2026-04-02T14:21:28+02:00,idt1a,0,0,0,2,0.95,1,0.97,0,0
1775132491518,2026-04-02T14:21:31+02:00,idt1a,0,0,0,2,0.95,12,0.97,0,0
1775132494518,2026-04-02T14:21:34+02:00,idt1a,0,0,0,2,0.95,12,0.97,0,0
1775132497521,2026-04-02T14:21:37+02:00,idt1a,0,0,0,2,0.95,1,0.97,0,0
1775132500519,2026-04-02T14:21:40+02:00,idt1a,0,0,0,2,0.95,1,0.97,0,0
1775132503520,2026-04-02T14:21:43+02:00,idt1a,0,0,0,2,0.95,12,0.97,0,0
1775132506519,2026-04-02T14:21:46+02:00,idt1a,0,0,0,2,0.95,12,0.97,0,0
1775132509521,2026-04-02T14:21:49+02:00,idt1a,0,0,0,2,0.95,1,0.97,0,0
1775132512517,2026-04-02T14:21:52+02:00,idt1a,0,0,0,2,0.95,12,0.97,0,0
1775132515518,2026-04-02T14:21:55+02:00,idt1a,0,0,0,2,0.95,12,0.97,0,0
1775132518518,2026-04-02T14:21:58+02:00,idt1a,0,0,0,2,0.95,12,0.97,0,0
1775132521520,2026-04-02T14:22:01+02:00,idt1a,0,0,0,2,0.95,12,0.97,0,0
1775132524520,2026-04-02T14:22:04+02:00,idt1a,0,0,0,2,0.95,1,0.97,0,0
1775132527518,2026-04-02T14:22:07+02:00,idt1a,0,0,0,2,0.95,12,0.97,0,0
1775132530518,2026-04-02T14:22:10+02:00,idt1a,0,0,0,2,0.95,12,0.97,0,0
1775132533520,2026-04-02T14:22:13+02:00,idt1a,0,0,0,2,0.95,1,0.97,0,0
1775132536523,2026-04-02T14:22:16+02:00,idt1a,0,0,0,2,0.95,12,0.97,0,0
1775132539520,2026-04-02T14:22:19+02:00,idt1a,0,0,0,2,0.95,1,0.97,0,0
1775132542518,2026-04-02T14:22:22+02:00,idt1a,0,0,0,2,0.95,12,0.97,0,0
1775132545519,2026-04-02T14:22:25+02:00,idt1a,0,0,0,2,0.95,12,0.97,0,0
1775132548518,2026-04-02T14:22:28+02:00,idt1a,0,0,0,2,0.95,1,0.97,0,0
1775132551517,2026-04-02T14:22:31+02:00,idt1a,0,0,0,2,0.95,12,0.97,0,0
1775132554518,2026-04-02T14:22:34+02:00,idt1a,0,0,0,2,0.95,12,0.97,0,0
1775132557521,2026-04-02T14:22:37+02:00,idt1a,0,0,0,2,0.95,12,0.97,0,0
1775132560519,2026-04-02T14:22:40+02:00,idt1a,0,0,0,2,0.95,1,0.97,0,0
1775132563518,2026-04-02T14:22:43+02:00,idt1a,0,0,0,2,0.95,1,0.97,0,0
1775132566518,2026-04-02T14:22:46+02:00,idt1a,0,0,0,2,0.95,12,0.97,0,0
1775132569534,2026-04-02T14:22:49+02:00,idt1a,0,0,0,2,0.95,12,0.97,0,0
1775132572535,2026-04-02T14:22:52+02:00,idt1a,0,0,0,2,0.95,1,0.97,0,0
1775132575518,2026-04-02T14:22:55+02:00,idt1a,0,0,0,2,0.95,1,0.97,0,0
1775132578518,2026-04-02T14:22:58+02:00,idt1a,0,0,0,2,0.95,1,0.97,0,0
1775132581520,2026-04-02T14:23:01+02:00,idt1a,0,0,0,2,0.95,12,0.97,0,0
1775132584520,2026-04-02T14:23:04+02:00,idt1a,0,0,0,2,0.95,1,0.97,0,0
1775132587518,2026-04-02T14:23:07+02:00,idt1a,0,0,0,2,0.95,12,0.97,0,0
1775132590518,2026-04-02T14:23:10+02:00,idt1a,0,0,0,2,0.95,12,0.97,0,0
1775132593520,2026-04-02T14:23:13+02:00,idt1a,0,0,0,2,0.95,12,0.97,0,0
1775132596520,2026-04-02T14:23:16+02:00,idt1a,0,0,0,2,0.95,1,0.97,0,0
1775132599519,2026-04-02T14:23:19+02:00,idt1a,0,0,0,2,0.95,12,0.97,0,0
1775132602518,2026-04-02T14:23:22+02:00,idt1a,0,0,0,2,0.95,12,0.97,0,0
1775132605527,2026-04-02T14:23:25+02:00,idt1a,0,0,0,2,0.95,12,0.97,0,0
1775132608519,2026-04-02T14:23:28+02:00,idt1a,0,0,0,2,0.95,12,0.97,0,0
1775132611518,2026-04-02T14:23:31+02:00,idt1a,0,0,0,2,0.95,12,0.97,0,0
1775132614518,2026-04-02T14:23:34+02:00,idt1a,0,0,0,2,0.95,12,0.97,0,0
1775132617520,2026-04-02T14:23:37+02:00,idt1a,0,0,0,2,0.95,1,0.97,0,0
1775132620518,2026-04-02T14:23:40+02:00,idt1a,0,0,0,2,0.95,1,0.97,0,0
1775132623519,2026-04-02T14:23:43+02:00,idt1a,0,0,0,2,0.95,1,0.97,0,0
1775132626518,2026-04-02T14:23:46+02:00,idt1a,0,0,0,2,0.95,12,0.97,0,0
1775132629520,2026-04-02T14:23:49+02:00,idt1a,0,0,0,2,0.95,12,0.97,0,0
1775132632520,2026-04-02T14:23:52+02:00,idt1a,0,0,0,2,0.95,1,0.97,0,0
1775132635518,2026-04-02T14:23:55+02:00,idt1a,0,0,0,2,0.95,1,0.97,0,0
1775132638520,2026-04-02T14:23:58+02:00,idt1a,0,0,0,2,0.95,1,0.97,0,0
1775132641520,2026-04-02T14:24:01+02:00,idt1a,0,0,0,2,0.95,1,0.97,0,0
1775132644519,2026-04-02T14:24:04+02:00,idt1a,0,0,0,2,0.95,12,0.97,0,0
1775132647518,2026-04-02T14:24:07+02:00,idt1a,0,0,0,2,0.95,12,0.97,0,0
1775132650519,2026-04-02T14:24:10+02:00,idt1a,0,0,0,2,0.95,1,0.97,0,0
1775132653520,2026-04-02T14:24:13+02:00,idt1a,0,0,0,2,0.95,12,0.97,0,0
1775132656518,2026-04-02T14:24:16+02:00,idt1a,0,0,0,2,0.95,1,0.97,0,0
1775132659518,2026-04-02T14:24:19+02:00,idt1a,0,0,0,2,0.95,1,0.97,0,0
1775132662518,2026-04-02T14:24:22+02:00,idt1a,0,0,0,2,0.95,1,0.97,0,0
1775132665518,2026-04-02T14:24:25+02:00,idt1a,0,0,0,2,0.95,12,0.97,0,0
1775132668519,2026-04-02T14:24:28+02:00,idt1a,0,0,0,2,0.95,1,0.97,0,0
1775132671524,2026-04-02T14:24:31+02:00,idt1a,0,0,0,2,0.95,1,0.97,0,0
1775132674518,2026-04-02T14:24:34+02:00,idt1a,0,0,0,2,0.95,1,0.97,0,0
1775132677520,2026-04-02T14:24:37+02:00,idt1a,0,0,0,2,0.95,12,0.97,0,0
1775132680519,2026-04-02T14:24:40+02:00,idt1a,0,0,0,2,0.95,1,0.97,0,0
1775132683518,2026-04-02T14:24:43+02:00,idt1a,0,0,0,2,0.95,1,0.97,0,0
1775132686518,2026-04-02T14:24:46+02:00,idt1a,0,0,0,2,0.95,12,0.97,0,0
1775132689520,2026-04-02T14:24:49+02:00,idt1a,0,0,0,2,0.95,1,0.97,0,0
1775132692531,2026-04-02T14:24:52+02:00,idt1a,0,0,0,2,0.95,12,0.97,0,0
1775132695518,2026-04-02T14:24:55+02:00,idt1a,0,0,0,2,0.95,1,0.97,0,0
1775132698518,2026-04-02T14:24:58+02:00,idt1a,0,0,0,2,0.95,12,0.97,0,0
1775132701520,2026-04-02T14:25:01+02:00,idt1a,0,0,0,2,0.95,1,0.97,0,0
1775132704519,2026-04-02T14:25:04+02:00,idt1a,0,0,0,2,0.95,12,0.97,0,0
1775132707517,2026-04-02T14:25:07+02:00,idt1a,0,0,0,2,0.95,12,0.97,0,0
1775132710517,2026-04-02T14:25:10+02:00,idt1a,0,0,0,2,0.95,12,0.97,0,0
1775132713520,2026-04-02T14:25:13+02:00,idt1a,0,0,0,2,0.95,1,0.97,0,0
1775132716519,2026-04-02T14:25:16+02:00,idt1a,0,0,0,2,0.95,12,0.97,0,0
1775132719518,2026-04-02T14:25:19+02:00,idt1a,0,0,0,2,0.95,1,0.97,0,0
1775132722517,2026-04-02T14:25:22+02:00,idt1a,0,0,0,2,0.95,12,0.97,0,0
1775132725520,2026-04-02T14:25:25+02:00,idt1a,0,0,0,2,0.95,12,0.97,0,0
1775132728519,2026-04-02T14:25:28+02:00,idt1a,0,0,0,2,0.95,1,0.97,0,0
1775132731523,2026-04-02T14:25:31+02:00,idt1a,0,0,0,2,0.95,12,0.97,0,0
1775132734517,2026-04-02T14:25:34+02:00,idt1a,0,0,0,2,0.95,12,0.97,0,0
1775132737521,2026-04-02T14:25:37+02:00,idt1a,0,0,0,2,0.95,1,0.97,0,0
1775132740520,2026-04-02T14:25:40+02:00,idt1a,0,0,0,2,0.95,1,0.97,0,0
1775132743518,2026-04-02T14:25:43+02:00,idt1a,0,0,0,2,0.95,12,0.97,0,0
1775132746518,2026-04-02T14:25:46+02:00,idt1a,0,0,0,2,0.95,12,0.97,0,0
1775132749520,2026-04-02T14:25:49+02:00,idt1a,0,0,0,2,0.95,12,0.97,0,0
1775132752519,2026-04-02T14:25:52+02:00,idt1a,0,0,0,2,0.95,12,0.97,0,0
1775132755518,2026-04-02T14:25:55+02:00,idt1a,0,0,0,2,0.95,12,0.97,0,0
1775132758518,2026-04-02T14:25:58+02:00,idt1a,0,0,0,2,0.95,12,0.97,0,0
1775132761520,2026-04-02T14:26:01+02:00,idt1a,0,0,0,2,0.95,12,0.97,0,0
1775132764519,2026-04-02T14:26:04+02:00,idt1a,0,0,0,2,0.95,1,0.97,0,0
1775132767518,2026-04-02T14:26:07+02:00,idt1a,0,0,0,2,0.95,1,0.97,0,0
1775132770518,2026-04-02T14:26:10+02:00,idt1a,0,0,0,2,0.95,12,0.97,0,0
1775132773519,2026-04-02T14:26:13+02:00,idt1a,0,0,0,2,0.95,12,0.97,0,0
1775132776518,2026-04-02T14:26:16+02:00,idt1a,0,0,0,2,0.95,1,0.97,0,0
1775132779518,2026-04-02T14:26:19+02:00,idt1a,0,0,0,2,0.95,1,0.97,0,0
1775132782518,2026-04-02T14:26:22+02:00,idt1a,0,0,0,2,0.95,12,0.97,0,0
1775132785520,2026-04-02T14:26:25+02:00,idt1a,0,0,0,2,0.95,12,0.97,0,0
1775132788519,2026-04-02T14:26:28+02:00,idt1a,0,0,0,2,0.95,1,0.97,0,0
1775132791519,2026-04-02T14:26:31+02:00,idt1a,0,0,0,2,0.95,1,0.97,0,0
1775132794520,2026-04-02T14:26:34+02:00,idt1a,0,0,0,2,0.95,1,0.97,0,0
1775132797522,2026-04-02T14:26:37+02:00,idt1a,0,0,0,2,0.95,12,0.97,0,0
1775132800521,2026-04-02T14:26:40+02:00,idt1a,0,0,0,2,0.95,12,0.97,0,0
1775132803517,2026-04-02T14:26:43+02:00,idt1a,0,0,0,2,0.95,12,0.97,0,0
1775132806518,2026-04-02T14:26:46+02:00,idt1a,0,0,0,2,0.95,12,0.97,0,0
1775132809520,2026-04-02T14:26:49+02:00,idt1a,0,0,0,2,0.95,1,0.97,0,0
1775132812519,2026-04-02T14:26:52+02:00,idt1a,0,0,0,2,0.95,12,0.97,0,0
1775132815518,2026-04-02T14:26:55+02:00,idt1a,0,0,0,2,0.95,12,0.97,0,0
1775132818518,2026-04-02T14:26:58+02:00,idt1a,0,0,0,2,0.95,12,0.97,0,0
1775132821520,2026-04-02T14:27:01+02:00,idt1a,0,0,0,2,0.95,1,0.97,0,0
1775132824525,2026-04-02T14:27:04+02:00,idt1a,0,0,0,2,0.95,12,0.97,0,0
1775132827518,2026-04-02T14:27:07+02:00,idt1a,0,0,0,2,0.95,1,0.97,0,0
1775132830518,2026-04-02T14:27:10+02:00,idt1a,0,0,0,2,0.95,12,0.97,0,0
1775132833519,2026-04-02T14:27:13+02:00,idt1a,0,0,0,2,0.95,12,0.97,0,0
1775132836519,2026-04-02T14:27:16+02:00,idt1a,0,0,0,2,0.95,12,0.97,0,0
1775132839517,2026-04-02T14:27:19+02:00,idt1a,0,0,0,2,0.95,12,0.97,0,0
1775132842518,2026-04-02T14:27:22+02:00,idt1a,0,0,0,2,0.95,12,0.97,0,0
